"","data_id","iso","event_id_cnty","event_id_no_cnty","day","month","year","time_precision","event_type","sub_event_type","actor1","inter1","actor2","assoc_actor_2","inter2","interaction","region","country","admin1","admin2","admin3","location","latitude","longitude","geo_precision","source","source_scale","notes","fatalities","timestamp","iso3","event_code_per_group","action_group","date","climate","climate_protest"
"2140",7465988,826,"GBR552",552,30,3,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Warwickshire","Warwick","Kenilworth",52.3451,-1.5816,2,"Twitter; Extinction Rebellion","Other-New media","On 30 March 2020, five Extinction Rebellion activists continued their protest action living in trees in Crackley Woods, Warwickshire, to prevent them from being felled for the construction of a high-speed railway (HS2). The protesters are calling for a halt in the HS2 construction, which has continued despite the COVID-19 pandemic; bailiffs have prevented the protesters from receiving food and water. The protesters have written a letter with their demands. [size=5]",0,1618503126,"GBR",1,"Extinction Rebellion","2020-03-30","Y","Y"
"2141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2143",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2146",7469917,826,"GBR541",541,20,3,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","City of Bristol","City of Bristol","Bristol",51.45,-2.6,1,"Bristolpost","National","On 20 March 2020, a 'handful' of Extinction Rebellion activists gathered in front of Bristol City Hall to protest the signing of the Joint Local Transport Plan (JLTP4), which includes plans for large road-building and expansion projects. [size=a handful]",0,1618503315,"GBR",1,"Extinction Rebellion","2020-03-20","Y","Y"
"2147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2148",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2150",7481255,826,"GBR532",532,15,3,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Gloucestershire","Forest of Dean","Newent",51.9309,-2.4054,1,"Gloucester Citizen","National","On 15 March 2020, around fifty Extinction Rebellion activists marched through Newent in Gloucestershire with a coffin, mourning the death of Earth due to the climate emergency. [size=around 50]",0,1618503443,"GBR",1,"Extinction Rebellion","2020-03-15","Y","Y"
"2151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2152",7472465,826,"GBR530",530,14,3,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Dorset","West Dorset","Dorchester",50.7132,-2.4371,1,"Dorset Echo","Subnational","On 14 March 2020, it was reported that Extinction Rebellion activists staged a protest in front of County Hall in Dorchester, Dorset, demanding that the county's pension fund divest from the fossil fuel industry. [size=no report]",0,1618503464,"GBR",1,"Extinction Rebellion","2020-03-14","Y","Y"
"2153",7494283,826,"GBR528",528,14,3,2020,2,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Brighton and Hove","Brighton and Hove","Stanmer",50.871,-0.102,1,"The Argus","National","Around 14 March 2020, Extinction Rebellion activists held a protest in Stanmer, Brighton and Hove, to campaign against the felling of the trees in Stanmer Park in order to build a new road. [size=no report]",0,1618503470,"GBR",1,"Extinction Rebellion","2020-03-14","Y","Y"
"2154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2155",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2156",7495742,826,"GBR522",522,13,3,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Cornwall","Cornwall","Truro",50.2652,-5.0543,1,"West Briton","National","On 13 March 2020, a 'handful' of protesters appeared for the Youth Climate Strike at Lemon Quay in Truro, Cornwall, as a part of Fridays for Future. [size=a handful]",0,1618503492,"GBR",1,"FFF: Fridays for Future","2020-03-13","Y","Y"
"2157",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2158",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2159",7489229,826,"GBR517",517,12,3,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Nottingham","Nottingham","Nottingham",52.9532,-1.1497,1,"Nottingham Post","National","On 12 March 2020, around forty Extinction Rebellion activists stood in the public gallery at Nottingham County Hall during a meeting of the Nottinghamshire Pension Committee, where they held a banner asking for the fund to divest in fossil fuels, and sounded an air raid siren, dispersing the meeting. [size=around 40]",0,1618503539,"GBR",1,"Extinction Rebellion","2020-03-12","Y","Y"
"2160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2163",8418527,826,"GBR513",513,11,3,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Greater London","Westminster","London - Westminster",51.4973,-0.1372,1,"Twitter; FridaysForFuture","Other-New media","On 11 March 2020, Youth Strike 4 Climate campaigners and supporters of a Green New Deal protested at Downing Street in London - Westminster to demand that the government budget must take climate into account. [size=no report]",0,1628033320,"GBR",1,"FFF: Fridays for Future","2020-03-11","Y","Y"
"2164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2165",8866466,826,"GBR503",503,9,3,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Suffolk","Mid Suffolk","Thurston",52.253,0.8135,1,"East Anglian Daily Times","National","On 9 March 2020, Extinction Rebellion activists climbed trees on Ixworth Road in Thurston to protest the plans to fell the ancient trees in order to build a new path. [size=no report]",0,1646172104,"GBR",1,"Extinction Rebellion","2020-03-09","Y","Y"
"2166",8866464,826,"GBR487",487,8,3,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Suffolk","Mid Suffolk","Thurston",52.253,0.8135,1,"East Anglian Daily Times","National","On 8 March 2020, Extinction Rebellion activists climbed trees on Ixworth Road in Thurston to protest the plans to fell the ancient trees in order to build a new path. [size=no report]",0,1646172104,"GBR",1,"Extinction Rebellion","2020-03-08","Y","Y"
"2167",8866735,826,"GBR489",489,8,3,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","Wales","Cardiff","Cardiff","Canton",51.482,-3.2019,1,"IcWales","National","On 8 March 2020, members of the Suffolk House Campaign and Extinction Rebellion protested the felling of mature trees at Suffolk House in Canton, Cardiff, during which one protester climbed a tree. [size=no report]",0,1646172105,"GBR",1,"Extinction Rebellion","2020-03-08","Y","Y"
"2168",7494282,826,"GBR480",480,7,3,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Brighton and Hove","Brighton and Hove","Brighton",50.8227,-0.1388,1,"The Argus","National","On 7 March 2020, thirty Extinction Rebellion activists staged a 'wake' on New Road in Brighton to mourn the environmental losses caused by wildfires. [size=30]",0,1618503698,"GBR",1,"Extinction Rebellion","2020-03-07","Y","Y"
"2169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2172",8865961,826,"GBR484",484,7,3,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Greater London","Enfield","London - Enfield",51.6538,-0.0799,1,"Facebook; Twitter; Extinction Rebellion","Other-New media","On 7 March 2020, the Extinction Rebellion-related climate action group Animal Rebellion marched to dairy distributor Arla in Palmers Green in London - Enfield. [size=no report]",0,1646172103,"GBR",1,"Extinction Rebellion","2020-03-07","Y","Y"
"2173",7472756,826,"GBR476",476,6,3,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Suffolk","Ipswich","Ipswich",52.0583,1.152,1,"East Anglian Daily Times","National","On 6 March 2020, around thirty Extinction Rebellion activists gathered at Russell Road in Ipswich to demand that the Ipswich Borough and Suffolk County councils take more action on the climate emergency, referencing deaths from pollution. [size=around 30]",0,1618503723,"GBR",1,"Extinction Rebellion","2020-03-06","Y","Y"
"2174",7489908,826,"GBR473",473,5,3,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Oxfordshire","Vale of White Horse","Milton",51.6274,-1.299,1,"Oxford Mail","Subnational","On 5 March 2020, Extinction Rebellion held a die-in protest at South Oxfordshire District Council in Milton Park, Oxford to protest against a housing plan which they claimed it would result in environmental destruction and too many homes. [size=no report]",0,1618503749,"GBR",1,"Extinction Rebellion","2020-03-05","Y","Y"
"2175",7465961,826,"GBR467",467,4,3,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","Scotland","Glasgow City","Glasgow City","Glasgow",55.861,-4.2488,1,"Herald Scotland; Glasgow Times","Subnational-National","On 4 March 2020, Extinction Rebellion activists gathered outside of Glasgow's city chambers to demonstrate against the council's investment in fossil fuels as part of the Strathclyde pension scheme. [size=no report]",0,1618503807,"GBR",1,"Extinction Rebellion","2020-03-04","Y","Y"
"2176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2177",7493962,826,"GBR456",456,3,3,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Surrey","Runnymede","Staines-upon-Thames",51.4323,-0.5157,1,"Surrey Mirror","National","On 3 March 2020, campaigners from the Green Party, residents' associations, and Extinction Rebellion gathered outside of the Spelthorne Borough Council offices in Staines-upon-Thames, beating drums and holding coffins to represent the repercussions of delayed action on the climate emergency. They presented a 5000 strong petition demanding protection of a green belt from development. [size=no report]",0,1618503821,"GBR",1,"Extinction Rebellion","2020-03-03","Y","Y"
"2178",7494413,826,"GBR460",460,3,3,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","Scotland","Glasgow City","Glasgow City","Glasgow",55.861,-4.2488,1,"The National","Subnational","On 3 March 2020, Extinction Rebellion activists gathered inside Glasgow's city chambers to call on the council to divest from the fossil fuel industry within the Strathclyde Pension Fund scheme. [size=no report]",0,1618503812,"GBR",1,"Extinction Rebellion","2020-03-03","Y","Y"
"2179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2183",7465954,826,"GBR417",417,2,3,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","Scotland","Perth and Kinross","Perth and Kinross","Perth",56.3941,-3.438,1,"Scottish Daily Record; Kirkintilloch Herald","Subnational","On 2 March 2020, Greenpeace activists blocked the entrance to a Barclays bank branch on High Street in Perth protesting against the bank's continued multi-billion dollar support for fossil fuels. Up to 100 UK branches of the bank were targeted on the day. [size=no report]",0,1618503899,"GBR",1,"Greenpeace","2020-03-02","Y","Y"
"2184",7465955,826,"GBR418",418,2,3,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","Scotland","Stirling","Stirling","Stirling",56.1181,-3.936,1,"Kirkintilloch Herald; Scottish Daily Record","Subnational","On 2 March 2020, Greenpeace activists blocked the entrance to a Barclays bank branch in the Murray Place in Stirling protesting against the bank's continued multi-billion dollar support for fossil fuels. Up to 100 UK branches of the bank were targeted on the day. [size=no report]",0,1618503899,"GBR",1,"Greenpeace","2020-03-02","Y","Y"
"2185",7465956,826,"GBR422",422,2,3,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","Wales","Cardiff","Cardiff","Cardiff",51.4821,-3.1775,1,"Kirkintilloch Herald; Western Mail","Subnational-National","On 2 March 2020, Greenpeace activists blocked the entrance to a Barclays bank branch at Working Street in Cardiff with pop up exhibition protesting against the bank's continued multi-billion dollar support for fossil fuels. Up to 100 UK branches of the bank were targeted on the day. [size=no report]",0,1618503900,"GBR",1,"Greenpeace","2020-03-02","Y","Y"
"2186",7468136,826,"GBR425",425,2,3,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","Scotland","Fife","Fife","St Andrews",56.3404,-2.7956,1,"Aberdeen Press and Journal","National","On 2 March 2020, Greenpeace activists blocked the entrance to a Barclays bank branch in St Andrews protesting against the bank's continued multi-billion dollar support for fossil fuels. Up to 100 UK branches of the bank were targeted on the day. [size=no report]",0,1618503863,"GBR",1,"Greenpeace","2020-03-02","Y","Y"
"2187",7471451,826,"GBR452",452,2,3,2020,2,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","Wales","Isle of Anglesey","Isle of Anglesey","Menai Bridge",53.2259,-4.1631,1,"Daily Post","National","Around 2 March 2020 (as reported), Extinction Rebellion protesters, including children, gathered outside the Shell forecourt in Menai Bridge with placards and banners to protest against the oil giant. [size=no report]",0,1618503859,"GBR",1,"Extinction Rebellion","2020-03-02","Y","Y"
"2188",7483229,826,"GBR444",444,2,3,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Kent","Swale","Sittingbourne",51.3397,0.7342,1,"Kent Online","Subnational","On 2 March 2020, Greenpeace activists blocked the entrance to a Barclays bank branch in Sittingbourne protesting against the bank's continued multi-billion dollar support for fossil fuels. Up to 100 UK branches of the bank were targeted on the day. [size=no report]",0,1618503859,"GBR",1,"Greenpeace","2020-03-02","Y","Y"
"2189",7483232,826,"GBR445",445,2,3,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Kent","Canterbury","Canterbury",51.28,1.0803,1,"Kent Online","Subnational","On 2 March 2020, Greenpeace activists blocked the entrance to a Barclays bank branch in Canterbury protesting against the bank's continued multi-billion dollar support for fossil fuels. Up to 100 UK branches of the bank were targeted on the day. [size=no report]",0,1618503860,"GBR",1,"Greenpeace","2020-03-02","Y","Y"
"2190",7483238,826,"GBR443",443,2,3,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Medway","Medway","Rainham",51.3643,0.6015,1,"Kent Online","Subnational","On 2 March 2020, Greenpeace activists blocked the entrance to a Barclays bank branch in Rainham protesting against the bank's continued multi-billion dollar support for fossil fuels. Up to 100 UK branches of the bank were targeted on the day. [size=no report]",0,1618503861,"GBR",1,"Greenpeace","2020-03-02","Y","Y"
"2191",7483305,826,"GBR421",421,2,3,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","Scotland","Dundee City","Dundee City","Dundee",56.4602,-2.9704,1,"Kirkintilloch Herald","Subnational","On 2 March 2020, Greenpeace activists blocked the entrance to a Barclays bank branch in Dundee protesting against the bank's continued multi-billion dollar support for fossil fuels. Up to 100 UK branches of the bank were targeted on the day. [size=no report]",0,1618503881,"GBR",1,"Greenpeace","2020-03-02","Y","Y"
"2192",7483306,826,"GBR420",420,2,3,2020,1,"Protests","Peaceful protest","Protesters (United Kingdom)",6,"","",0,60,"Europe","United Kingdom","England","Portsmouth","Portsmouth","Portsmouth",50.8038,-1.0745,1,"Kirkintilloch Herald","National","On 2 March 2020, Greenpeace activists blocked the entrance to a Barclays bank branch in Portsmouth protesting against the bank's continued multi-billion dollar support for fossil fuels. Up to 100 UK branches of the bank were targeted on the day. [size=no report]",0,1618503883,"GBR",1,"Greenpeace","2020-03-02","Y","Y"
